ZIP,County,Special area,Latitude,Longitude,Population,Age <18,Age 65+,Housing Units,Built 1979 or earlier,Built 1939 or earlier,under 5,5 to  9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85+,Median age,Sex ratio,Age dependency ratio,White,Black,American Indian,Asian,Hispanic/Latino,Race-Ethnicity Diversity Index,Native,Foreign born,Non-citizens,Cancer incidence,Breast cancer incidence,Cervical cancer incidence,Colorectal cancer incidence,Leukemia and lymphoma incidence,Lung cancer incidence,Prostate cancer incidence,Oral cancer incidence,Crowded housing,Speak Spanish at home,Speak English poorly,Male,Female,"Poverty rate, families","Poverty rate, families with children","Poverty rate, families with children <5",Poverty rate,Poverty rate <5,Child poverty rate,Working-age adult poverty rate,Elderly poverty rate,Household poverty rate,Labor force participation,Unemployment,High school graduation rate,College graduation rate,Per capita income,Walk Score,Hardship Index,Gini index of income inequality
60071,McHenry County,,42.468404,-88.315683,3482,16.169,14.877,1759,43.15,13.189,1.292,4.566,5.974,5.198,8.329,6.806,3.102,4.308,8.96,7.898,12.062,10.253,6.376,5.514,3.418,2.47,2.154,1.321,46.1,103.3,45,92.76278001,0.689259047,0.37334865,1.435956347,3.331418725,0.137931154,96.58242389,3.417576106,1.062607697,552.49,75.4,*,44.5,57.64,61.59,81.29,*,0.611995104,1.803898749,0.116380564,50.80413555,49.19586445,5.753739931,3.912543153,0,,,,,,5.753739931,72.0914816,9.655172414,96.49865333,19.23816853,35061,,33.03106919,0.436
60072,McHenry County,,42.406704,-88.305861,881,32.35,5.789,314,43.949,22.93,4.427,6.583,13.507,11.237,4.994,1.703,4.427,1.703,9.875,7.719,15.664,5.789,6.583,1.816,2.157,1.022,0,0.795,40.5,90.7,61.7,94.43813848,0.681044268,0,0.56753689,2.951191827,0.107008726,96.3677639,3.632236095,1.929625426,814.19,87.08,*,132.78,*,114.32,98.53,0,0,2.850356295,0.356294537,47.55959137,52.44040863,18.06722689,16.38655462,0,,,,,,18.06722689,71.63232964,13.9380531,95.21072797,24.71264368,29587,14,43.65917101,0.3725
60073,Lake County,,42.348824,-88.109581,60970,31.748,6.439,19491,35.119,5.818,9.049,8.511,8.972,7.704,6.421,5.995,8.827,8.337,8.844,7.074,6.285,4.453,3.09,2.531,1.458,1.061,0.677,0.712,31.9,106.4,61.8,47.80055765,4.538297523,0.070526488,5.287846482,40.39035591,0.603174898,73.13104806,26.86895194,14.93521404,548.61,70.69,6.3,56.82,45.19,93.27,57.93,14.45,5.047629476,34.71949218,10.54947433,51.54666229,48.45333771,10.56546594,9.305048557,2.128245747,,,,,,10.56546594,74.3830196,8.422026839,78.85412636,24.31872202,23272,9,56.81885879,0.3757
60074,Cook County,,42.131462,-88.026329,39010,26.329,9.687,14989,64.047,2.835,7.229,7.18,7.157,7.342,5.483,8.111,8.423,7.719,7.59,7.613,6.616,5.296,4.553,3.13,2.315,1.782,1.412,1.048,34.5,92,56.3,54.3886183,3.727249423,0,12.96590618,27.87746732,0.608178751,68.54908998,31.45091002,19.82824917,1174.09,182.16,7.16,118.24,76.6,159.68,159.38,19.14,7.87922358,23.1251727,10.22381873,47.92617278,52.07382722,11.4234004,10.67816459,1.92696689,,,,,,11.4234004,73.61018531,9.840449642,88.49339689,41.0017973,29745,30,53.91506064,0.424
60076,Cook County,,42.03526,-87.729928,32764,20.11,16.866,11751,90.597,8.544,4.191,6.495,5.363,6.495,6.141,6.443,5.451,5.384,6.229,6.26,7.316,9.178,8.189,5.347,3.312,2.655,2.893,2.658,43,92.4,58.7,53.28104017,6.589549506,0.015260652,25.76913686,11.52789647,0.631517262,60.57868392,39.42131608,12.62361128,483.29,77.97,3.42,52.15,41.3,49.28,58.22,6.71,3.219557196,10.09843586,10.11436399,48.03442803,51.96557197,6.865098416,3.540566491,0.312049928,,,,,,6.865098416,64.75831207,10.00171458,88.39339211,49.14833519,32514,75,45.62923001,0.4513
60077,Cook County,,42.034746,-87.757188,27822,20.714,18.284,11049,80.786,7.639,5.851,5.665,5.215,6.279,4.87,6.171,6.369,6.52,6.179,6.157,7.483,7.447,7.508,5.729,3.896,3.023,2.663,2.972,42.2,81.4,63.9,51.52037956,5.531593703,0.061102724,30.77780174,9.93817842,0.626443312,51.65696212,48.34303788,16.2389476,484.24,82.47,4.02,53.63,42.33,50.4,48.49,9.49,6.001188354,5.860120638,11.03306101,44.88174826,55.11825174,12.60659466,7.646389994,0.554292211,,,,,,12.60659466,60.68748909,8.474698102,88.80139546,41.19112883,26980,69,52.67654373,0.4516
60081,McHenry County|Lake County,,42.451014,-88.22541,9963,27.943,10.409,3746,35.958,6.861,3.152,8.331,10.479,7.698,4.908,3.423,2.539,6.855,7.056,9.907,11.904,6.203,7.136,3.282,3.433,1.767,0.994,0.933,42.7,104.3,62.2,93.86730904,0,0,0.50185687,4.807788819,0.116522108,97.14945298,2.850547024,0.622302519,516.84,84.3,*,53.1,36.28,68.38,70.65,10.48,0.669383003,1.865478288,0.528552182,51.04888086,48.95111914,5.236728838,2.18794835,0,,,,,,5.236728838,66.14719749,9.701049297,94.27826354,22.54947078,35466,3,37.78960037,0.4065
60083,Lake County,,42.436276,-87.941752,10382,24.119,13.591,3673,20.664,6.344,6.348,5.625,6.839,7.022,5.606,4.691,6.627,5.808,8.024,8.11,9.305,7.234,5.172,4.151,3.67,2.736,1.108,1.926,40.7,98.4,60.5,62.60836062,16.2492776,0,8.283567713,11.91485263,0.560468192,88.58601426,11.41398574,4.594490464,571.6,84.87,*,54.8,32.55,59.09,99.67,9.19,0.226821661,8.227913196,0.925640234,49.59545367,50.40454633,1.185770751,0,0,,,,,,1.185770751,69.48083455,6.897156897,95.75723518,44.40854173,40732,2,32.1303607,0.386
60084,Lake County,,42.269669,-88.140911,15867,25.392,11.363,6259,45.087,9.315,5.647,7.311,8.351,6.189,6.353,6.309,4.607,6.876,7.386,9.258,8.357,6.687,5.307,4.185,2.704,1.941,1.714,0.819,38.5,110.2,58.1,75.19379845,0.58612214,0,5.24358732,16.95342535,0.402853724,85.91416147,14.08583853,8.533434172,497.33,65.08,7.33,56.92,33.45,73.27,55.37,13.87,1.697792869,12.90494957,4.648988044,52.41696603,47.58303397,5.943152455,3.901808786,0.878552972,,,,,,5.943152455,72.30682002,9.185616669,88.88147866,34.00342988,34597,45,41.84135956,0.4304
60085,Lake County,,42.352097,-87.867656,71112,30.51,7.314,25084,72.819,23.585,8.376,9.315,8.134,8.217,8.235,7.741,8.62,7.591,5.955,5.915,5.458,4.999,4.132,2.642,1.43,1.27,0.921,1.05,30,97.6,60.8,16.01558106,17.87180785,0.095623805,5.098998763,58.77207785,0.594021232,66.15901676,33.84098324,25.00140623,435.18,57.08,5.98,52.4,30.22,65.89,61.01,11.04,7.774917902,54.50610842,17.13886672,49.38547643,50.61452357,22.38674865,19.60722801,3.670473083,,,,,,22.38674865,69.69996129,12.74958171,66.41331092,14.38281079,16717,49,75.3347672,0.4223
60087,Lake County,,42.403085,-87.850836,26374,25.138,10.651,10031,67.919,3.838,5.873,7.189,7.735,7.03,8.709,8.122,5.634,6.256,7.852,7.761,6.374,6.116,4.698,2.309,3.378,2.48,1.539,0.944,34.7,94.3,55.7,36.93031015,12.21657693,0.242663229,2.274967771,45.67376962,0.639161652,75.66542807,24.33457193,14.96549632,500.36,64.76,4.63,54.13,38.85,77.31,69.51,10.96,4.783698376,40.95871098,7.810674723,48.52885417,51.47114583,10.37893776,9.815857556,1.5979303,,,,,,10.37893776,69.46891885,9.879585945,79.68096547,18.23395866,24475,29,55.18935675,0.4159
60088,Lake County,,42.309632,-87.844061,13417,10.628,0.134,1594,44.04,5.834,5.672,3.824,1.051,29.783,30.849,16.129,6.753,1.908,1.304,0.82,1.088,0.32,0.365,0,0.06,0.075,0,0,21.4,284.1,12.1,58.94015056,14.13132593,1.192516956,4.561377357,13.96735485,0.605941401,91.85361854,8.146381456,2.958932697,917.6,77.8,*,71.87,44.14,*,*,*,0.795053004,9.141908976,0.782237674,73.9658642,26.0341358,7.667386609,7.667386609,5.939524838,,,,,,7.667386609,91.06815531,8.972503618,99.27592449,22.0325834,17835,21,25.52860411,0.3153
60089,Lake County|Cook County,,42.167231,-87.964063,41584,22.958,13.221,16819,44.39,1.255,5.016,6.839,6.291,6.397,4.105,5.42,5.509,6.414,8.013,8.032,9.737,8.508,6.498,4.256,3.347,1.823,1.71,2.085,42.8,92.6,56.7,74.63928434,1.928626395,0.206810312,17.80973451,3.898133898,0.409124845,71.46979608,28.53020392,11.78818776,477.53,80.07,2.4,44.43,38.04,56.56,57.12,8.45,1.303332104,2.696339055,4.245784597,48.088207,51.911793,3.076527552,1.988173794,0.591310309,,,,,,3.076527552,73.38414451,6.570984625,96.89932931,63.74237471,46538,40,31.55169031,0.4157
60090,Cook County,,42.129614,-87.921503,37912,21.877,12.197,15305,56.139,1.437,7.198,6.969,4.816,4.772,6.122,9.219,8.968,8.256,6.214,5.294,7.626,6.41,5.94,3.698,2.806,2.121,1.43,2.142,36.3,95.2,51.7,49.30101287,1.748786664,0.108145178,15.50168812,32.6281916,0.626103695,58.30343954,41.69656046,22.6577337,455.14,70.98,4.53,48.17,36.54,60.95,50.29,9.62,4.632342682,28.7098883,14.11477134,48.77083773,51.22916227,9.632829374,7.149028078,1.133909287,,,,,,9.632829374,74.2962743,6.751354713,86.07109272,35.9037051,28219,16,47.76690818,0.4185
60091,Cook County,,42.077788,-87.72057,27345,28.945,17.784,9932,86.841,32.652,5.401,8.071,10.13,7.109,3.467,2.447,2.158,5.405,7.486,7.881,8.51,7.877,6.275,5.273,4.224,2.779,2.271,3.236,43.8,98.7,87.7,80.39495337,0.93984275,0.190162735,12.70067654,4.611446334,0.335189813,82.27463887,17.72536113,5.913329676,505.23,96.55,2.61,50.68,40.07,45.14,70.88,8.1,0.572678051,2.818153703,2.38132055,49.67635765,50.32364235,2.338709677,1.088709677,0.094086022,,,,,,2.338709677,60.69066863,4.304635762,98.7888216,81.14895272,67116,58,28.92020755,0.4952
60093,Cook County,,42.106708,-87.756292,19385,29.899,17.684,7441,74.331,33.342,5.994,7.81,9.327,9.079,2.966,1.821,3.4,3.957,7.016,8.78,9.482,7.702,4.983,6.221,4.163,2.502,2.796,2.002,44.3,97.4,90.8,86.83518184,0.149600206,0.314676296,5.163786433,5.132834666,0.240074028,89.70853753,10.29146247,3.786432809,550.65,93.47,2.62,41.71,41.45,52.35,85.63,11.67,0.960685782,5.575371783,1.43225594,49.34227495,50.65772505,2.146084337,1.487198795,0.094126506,,,,,,2.146084337,58.50931677,4.010379807,97.79563903,81.14754098,88589,7,25.87965103,0.5406
60096,Lake County,,42.479722,-87.824805,6910,20.449,13.01,2631,62.106,6.119,4.067,4.978,6.671,9.088,5.687,5.615,5.514,4.935,7.337,7.988,7.627,8.77,8.712,6.223,2.2,1.302,2.084,1.201,42.7,94.9,50.3,87.91606368,1.027496382,0.434153401,2.286541245,6.193921852,0.222315066,96.38205499,3.617945007,1.027496382,494.36,71.68,*,55.72,34.82,69.28,70.38,13.19,0,3.409262332,0.573238799,48.6975398,51.3024602,4.997476022,3.987884907,1.110550227,,,,,,4.997476022,70.60473269,10.27805362,91.27628565,23.73516552,33454,60,36.803928,0.3815
60097,McHenry County,,42.396983,-88.369978,10883,25.93,10.163,4310,63.875,6.682,8.371,7.094,6.781,6.524,5.136,4.135,9.179,8.398,6.065,10.512,6.285,6.919,4.438,5.311,1.783,1.415,1.167,0.487,36,122.1,56.5,85.74841496,0.027565929,0,0.542129927,11.62363319,0.25075694,92.75934944,7.240650556,2.637140494,492.76,69.61,5.92,45.11,32.9,82.01,59.68,5.67,1.823786283,8.243080626,2.39671079,54.9756501,45.0243499,4.281345566,2.718314645,0.679578661,,,,,,4.281345566,75.21817095,18.27717737,89.3924649,20.13068261,27110,0,47.0454307,0.3547
60098,McHenry County,,42.326265,-88.456087,32329,23.666,11.983,13208,47.585,15.566,5.865,7.111,6.112,7.489,6.183,6.233,5.704,6.889,7.037,7.69,8.305,7.3,6.1,3.631,2.923,1.745,1.42,2.264,38.7,97.6,55.4,75.44310062,2.904512976,0.157753101,1.565158217,19.04791364,0.393384911,87.21271923,12.78728077,7.324693,486.73,66.98,5.14,59.89,35.54,58.87,61.69,11.9,2.891706024,15.99907995,3.522492032,49.38290699,50.61709301,9.535744122,8.246807495,1.312805824,,,,,,9.535744122,70.3885385,10.70223009,88.54080412,28.30987211,29815,12,46.1734195,0.4381
60099,Lake County,,42.459988,-87.865021,31717,27.395,10.269,12042,64.225,14.126,6.561,7.207,8.541,9.033,6.794,7.378,6.022,6.791,6.214,7.176,7.028,5.852,5.133,3.273,2.163,1.889,1.551,1.394,33.6,92.4,60.4,41.26808967,25.33657029,0.163949932,2.642116215,26.81842545,0.691556527,87.14254185,12.85745815,6.252167607,475.96,59.83,5.41,53.91,33.2,69.07,67.65,10.54,4.277119759,21.11283574,3.880415711,48.03417726,51.96582274,11.01055807,9.803921569,0.123406006,,,,,,11.01055807,68.35875636,14.18591825,83.51765965,17.18057184,22300,12,55.95288385,0.4124
60101,DuPage County,,41.930516,-88.016937,39709,26.813,11.695,13753,74.42,2.399,7.658,8.716,6.301,6.427,6.318,7.641,8.162,5.903,5.923,6.041,7.008,6.674,5.533,3.974,3.004,2.191,1.435,1.09,33.9,92.9,62.6,50.33871415,4.072124707,0.06295802,5.127301116,39.43942179,0.586689154,68.01732605,31.98267395,16.58062404,464.92,67.75,4.82,49.52,31.88,67.96,58.76,7.93,7.929075837,33.42696629,12.36227774,48.16288499,51.83711501,11.834727,10.72306936,1.436301033,,,,,,11.834727,70.48777246,12.27962666,78.54858836,20.24255186,24404,15,63.53639945,0.4403
60102,McHenry County,,42.165165,-88.308768,32670,25.785,10.021,11881,22.986,3.426,6.529,5.28,8.203,8.662,5.522,3.921,5.488,6.054,9.385,9.44,8.531,7.046,5.917,4.503,2.354,1.319,0.808,1.038,40.1,99.9,55.8,83.68227732,1.652892562,0.070400979,6.932966024,6.403428222,0.290395469,87.98898072,12.01101928,4.8362412,340.13,49.15,2.25,36.22,20.24,45.12,49.86,6.38,1.380164558,3.798670465,2.279202279,49.97245179,50.02754821,2.384914032,2.174154187,0.687742651,,,,,,2.384914032,74.86595174,9.658223182,95.58563587,43.35752163,39463,11,35.06172046,0.3732
60103,DuPage County,,41.980546,-88.204761,42426,26.793,9.551,14640,30.26,2.602,5.921,7.451,7.686,8.087,4.115,5.355,6.586,6.894,7.693,10.343,8.073,6.635,5.61,3.505,2.407,1.23,1.212,1.197,38.3,102,57.1,70.19516334,1.937491161,0.084853627,15.39857634,11.28081837,0.470363293,80.41059728,19.58940272,5.392919436,265.77,39.89,2.07,27.11,19.27,35.96,37.54,4.48,1.743444366,6.899834644,4.201533297,50.50440767,49.49559233,3.351955307,2.313198324,0.218226257,,,,,,3.351955307,73.41528888,7.159180621,92.80593325,43.93784213,37345,26,36.96764357,0.3762
60104,Cook County,,41.882844,-87.87643,19081,25.308,12.368,6784,94.826,18.146,5.11,6.818,7.72,8.48,7.646,6.142,6.263,7.72,6.577,4.858,7.442,7.117,5.739,4.68,2.993,2.039,1.588,1.069,36.8,88.5,60.5,5.40328075,75.26859179,0,0.298726482,17.05885436,0.401139234,93.74770714,6.252292857,3.605681044,519.02,74.23,8.16,69.2,28.74,73.93,93.21,10.58,4.107113521,13.81310063,4.258256931,46.94198417,53.05801583,12.08023439,8.789722786,1.171963038,,,,,,12.08023439,68.11835106,15.19765739,82.61933905,14.72868217,20400,72,57.50098281,0.3706
60106,DuPage County,,41.959701,-87.941835,20150,23.772,10.868,7481,73.252,8.756,6.248,7.588,6.367,6.457,7.603,7.489,8.189,6.362,6.199,7.702,5.911,6.68,6.337,3.171,2.293,1.712,1.479,2.213,35,97.1,53,46.04466501,3.533498759,0,3.612903226,46.22332506,0.5717496,67.67245658,32.32754342,21.36972705,465.25,60.88,4.52,53.23,35.49,68.06,54.86,10.47,7.39758326,40.15139484,14.51484834,49.26550868,50.73449132,11.50405658,9.506969004,0.416059913,,,,,,11.50405658,72.08668652,8.113572433,79.2314661,17.3410841,24193,70,58.26873207,0.3914
60107,Cook County,,42.020586,-88.177771,41155,24.848,8.905,13784,49.05,1.458,6.442,7.812,6.388,6.587,6.262,7.496,8.5,8.108,7.435,7.166,8.021,6.007,4.872,4.162,1.643,1.463,1.028,0.61,35.4,102.4,50.9,50.48961244,2.497873891,0.031587899,15.22293767,30.38026971,0.628796194,69.79467865,30.20532135,14.20240554,488.21,63.24,5.73,48.41,31.92,82.36,63.09,12.14,3.606557377,25.29607314,6.765530854,50.59895517,49.40104483,3.423369942,2.20639161,0.118729593,,,,,,3.423369942,76.01464468,9.682199901,86.56656437,30.96595061,28840,21,45.15896573,0.3695
60108,DuPage County,,41.950022,-88.091865,23105,17.914,17.533,9732,45.633,0.596,5.536,5.596,4.48,4.207,5.111,6.743,6.773,6.068,6.981,5.903,7.687,8.877,8.505,4.644,4.692,2.38,2.934,2.882,44,92,54.9,73.03613936,2.934429777,0.142826228,13.77191084,8.959099762,0.438582468,79.20363558,20.79636442,7.34040251,451.85,64.77,2.32,50.29,36.37,62.74,56.62,5.69,1.240828658,6.533492165,3.569137726,47.92036356,52.07963644,4.056319142,3.08414348,0.854844117,,,,,,4.056319142,67.74043674,7.11887685,91.55952724,37.69962525,37109,29,36.77182444,0.4134
60109,Kane County,,42.049807,-88.545918,560,23.036,6.25,226,88.053,40.265,4.107,6.071,7.321,11.071,3.393,8.036,4.286,4.821,6.964,8.571,9.643,11.25,8.214,0.357,0.179,4.464,0.357,0.893,41.8,89.2,41.4,99.28571429,0,0,0,0.714285714,0.014183673,98.57142857,1.428571429,1.428571429,2969.54,527.39,0,462.32,*,*,*,*,0,0,1.117318436,47.14285714,52.85714286,8.053691275,8.053691275,4.026845638,,,,,,8.053691275,81.18161926,8.355795148,94.75065617,14.96062992,29974,12,33.41943582,0.4245
60110,Kane County,,42.114687,-88.291866,39204,32.966,5.589,12304,51.52,3.235,8.252,10.382,9.249,7.425,6.313,7.032,9.18,8.41,6.905,7.196,6.438,4.265,3.364,2.257,1.191,0.977,0.735,0.429,30.6,106.2,62.7,36.7258443,6.356494235,0.096928885,4.124579125,51.2218141,0.596848847,69.42403836,30.57596164,21.01061116,466.85,62.62,5.2,50.89,36.49,79.53,63.51,11.86,5.97292275,45.13886958,14.1844366,51.50494847,48.49505153,13.63137083,13.0711775,1.087434095,,,,,,13.63137083,74.98012862,10.54762823,72.62638179,20.29536418,21708,25,64.41019065,0.4055
60111,DeKalb County,,42.009497,-88.805358,263,19.772,25.095,127,93.701,44.882,0,0,8.745,11.027,0,3.042,0,0,3.042,20.913,0,2.281,25.856,22.053,0,0,0,3.042,62.2,105.5,81.4,100,0,0,0,0,0,96.19771863,3.802281369,0,538.33,148.23,0,*,*,*,*,*,0,0,0,51.33079848,48.66920152,8.695652174,0,0,,,,,,8.695652174,59.36073059,12.30769231,89.09952607,42.18009479,38311,,44.6794526,0.3775
60112,DeKalb County,,41.924797,-88.690186,4652,33.512,2.923,1629,12.339,1.719,10.985,8.964,7.954,7.158,10.92,8.813,11.071,7.61,8.942,4.106,4.536,4.084,1.935,1.311,0.924,0.537,0,0.15,28.1,99.7,57.3,73.73172829,2.536543422,0,1.891659501,17.23989682,0.423524419,89.18744626,10.81255374,4.557179708,962.55,109.02,*,85.55,71,143.59,151.34,*,6.423982869,11.88118812,3.308379618,49.93551161,50.06448839,13.89432485,13.20939335,4.403131115,,,,,,13.89432485,78.27943868,10.09353079,93.27497016,32.74970155,21910,31,51.55232781,0.3192
60113,Ogle County,,41.932247,-88.965872,363,14.876,8.815,158,70.253,50.633,2.755,3.306,3.306,8.54,25.344,4.132,3.857,2.479,5.234,9.642,9.642,8.264,4.683,4.959,0.551,3.306,0,0,31.7,83.3,31,91.73553719,0.826446281,0,0,7.438016529,0.152858411,95.5922865,4.407713499,2.479338843,521.29,*,0,*,*,*,*,0,1.986754967,5.66572238,0,45.45454545,54.54545455,3.125,3.125,0,,,,,,3.125,68.45425868,12.90322581,76.69902913,16.01941748,24559,16,45.6083355,0.3853
60115,DeKalb County,,41.901277,-88.761435,46492,19.421,8.606,18098,59.498,13.134,6.094,4.96,5.098,13.25,23.972,7.603,6.126,4.715,3.786,4.523,4.336,3.517,3.416,2.54,2.149,1.374,1.047,1.495,23.9,94.9,38.9,68.54082423,12.72476985,0.034414523,3.916802891,12.73337348,0.495880051,91.17912759,8.820872408,6.291404973,442.89,67.35,4.04,53.02,33.23,53.01,68.67,10.45,3.073449163,8.76108019,2.959298197,48.70300267,51.29699733,18.81606765,15.69456535,6.230568337,,,,,,18.81606765,65.85473986,11.93964834,92.38859673,36.00885691,19556,9,46.02469206,0.4758
60118,Kane County,,42.106259,-88.304383,15442,21.001,13.185,6433,54.982,17.628,6.508,5.686,5.252,6.204,5.103,5.174,6.126,6.01,7.24,8.768,9.26,9.04,6.443,4.177,3.212,1.982,2.04,1.774,42.8,101.8,51.9,83.88162155,1.975132755,0,5.536847559,7.60911799,0.287052046,88.7708846,11.2291154,4.448905582,546.64,73.1,3.81,52.16,38.65,71.33,95.95,10.73,0.628826742,5.139571933,2.382766503,50.44035747,49.55964253,5.301379811,4.187847979,1.404018397,,,,,,5.301379811,71.23732573,6.53841877,95.0281767,38.60207235,38273,28,33.06671758,0.4023
60119,Kane County,,41.851532,-88.47645,10380,26.647,9.557,3726,37.413,9.501,4.297,5.809,11.416,7.543,6.407,5,4.008,4.403,10.78,9.942,9.942,5.973,4.923,2.322,2.437,2.187,1.58,1.031,40.3,101.4,56.8,91.39691715,0.597302505,0.173410405,0.8477842,6.464354528,0.160343944,96.47398844,3.526011561,1.281310212,490.24,85.88,*,51.96,34.09,48.67,69.02,8.82,0.422059651,2.707871955,0.885846587,50.3371869,49.6628131,6.263421618,3.328561203,0.858983536,,,,,,6.263421618,73.6530715,11.93415638,97.11854285,38.59361003,39232,0,35.40470235,0.4299
60120,Cook County,,42.034492,-88.238396,50154,29.838,7.587,15929,64.273,30.171,9.696,8.159,7.535,7.497,6.628,8.013,8.482,7.904,6.703,6.508,5.96,5.154,4.175,2.59,1.713,1.142,1.144,0.997,31.4,100.2,59.8,29.91585915,5.072377079,0.047852614,5.401363799,58.49583283,0.562766011,68.70439048,31.29560952,21.4599035,462.84,66.54,6.71,53.29,31.73,65.4,67.93,10.28,7.068690096,52.39230752,17.0806562,50.04187104,49.95812896,13.8277512,12.32535885,2.124401914,,,,,,13.8277512,71.5193325,9.912692058,73.73747363,20.47072785,20728,23,64.76325991,0.3982
60123,Kane County,,42.040644,-88.311296,49054,27.097,11.09,17543,65.223,17.272,8.36,6.754,7.473,6.986,7.327,6.532,8.199,7.314,5.368,6.464,6.493,6.077,5.563,3.761,1.984,1.967,1.617,1.761,33.9,102.6,61.8,47.22958372,7.640559384,0.163085579,3.920169609,39.07938191,0.616463656,77.5736943,22.4263057,15.70106413,406.24,58.59,4.2,48.85,26.7,57.4,58.65,7.45,5.892623309,34.42706827,10.46203813,50.62991805,49.37008195,11.85126443,10.20354216,1.868005992,,,,,,11.85126443,69.44824809,11.0763164,78.54489064,20.90588957,22532,50,60.16506479,0.4058
60124,Kane County,,42.020169,-88.400686,20447,26.498,12.999,7020,18.661,3.034,9.552,5.947,5.659,7.224,4.211,4.964,7.077,7.214,7.757,7.043,8.749,5.967,5.639,5.336,3.448,2.509,0.636,1.071,39.1,98,65.3,71.61930846,4.890693011,0.141830097,12.44192302,10.41228542,0.458327453,83.973199,16.026801,3.858756786,205.19,31.39,*,20.64,13.95,21.24,34.52,4.68,2.913770152,5.801881691,0.648859089,49.48403189,50.51596811,2.192667146,1.941049605,0,,,,,,2.192667146,70.17555059,4.038933867,95.24776899,46.76050207,40267,2,36.24098604,0.3549
60126,DuPage County,,41.896843,-87.94124,46823,26.446,14.95,17364,73.998,16.914,5.986,8.043,7.985,7.543,5.606,4.872,4.338,5.696,7.582,8.124,7.118,6.757,5.399,3.917,3.244,2.405,2.142,3.242,39.9,97.4,70.6,84.05484484,1.919996583,0.083292399,5.81978942,6.838519531,0.284898763,91.14751297,8.852487026,3.036969011,496.83,81.47,2.79,53.5,36.78,59.61,68.25,10.97,1.054179946,4.561562926,1.242616992,49.35394998,50.64605002,2.352740602,1.807177564,0.443269968,,,,,,2.352740602,65.87912549,7.792980369,94.82838132,56.89439357,45146,83,35.63426856,0.4721
